HighRetention,TreeSeg,kSeg,CommuteTime,HouseholdSize,TownSize,CardItemsMonthly,DebtToIncomeRatio,HHIncome,CarsOwned,TVWatchingHours,Region,TotalDebt,CardSpendMonth,CarValue,TechOwnership,NumAddOns
0,3,2,-1.419798774946129,-0.8642377812367058,-1.1835212500934424,0.24257330758159537,-0.21159466484366532,-0.1401218624370898,0.664946830734599,1.2302519513889167,0.7023687519321132,-0.18178589350283067,0.6179844378888008,0.10652905988751174,0.17844833246426267,-0.39944732884877854
0,1,4,0.4515947914749175,2.011761490765643,0.9207972159211524,1.1272316138602076,-1.4147604054475986,-0.6457422743447288,-0.09988734310321888,1.4238399846523182,-0.7043381415830342,-0.6605585104035092,0.002388430116769107,-0.8453280585422376,-1.3441483609168186,-1.1780970926865537
0,2,2,-0.05878527209445882,-0.8642377812367058,-0.4820817614219109,0.5374594096744661,-1.1178753525713034,0.3293828057628606,-0.8647215169410367,0.2623117850719091,1.405722198689687,-0.4289023204125583,0.8033862213986711,0.6409942868133068,-0.5828500142262779,-0.39944732884877854
0,2,2,-1.5899254628025878,-0.8642377812367058,-0.4820817614219109,-0.05231279451127541,0.08529038803263002,0.14880408722441815,-1.6295556907788546,0.2623117850719091,-9.846948254604948e-4,0.13644762323327012,1.0449517970050537,-7.407135880699069e-16,-0.5828500142262779,0.3792024349889966
1,3,2,1.1321015429007526,-0.1452379632361186,-1.1835212500934424,0.5374594096744661,-0.024088315658636547,-0.6818580180524172,-0.8647215169410367,0.8430758848621136,-0.7043381415830342,-0.4756540768549392,-0.42686632707759636,-0.8453280585422376,0.9397466791548033,-0.39944732884877854
1,3,7,-1.9301788385155054,-0.1452379632361186,-1.1835212500934424,-0.3471988966041462,-0.10221596115239846,-0.5735107869293518,0.664946830734599,0.4558998183353106,-9.846948254604948e-4,-0.417152540354288,-0.16422401203717674,-0.7282547231203967,0.17844833246426267,1.9365019626645468
0,8,6,-1.0795453992332116,0.5737618547644686,-1.1835212500934424,1.1272316138602076,-0.07096490295489381,2.0990542474395966,-0.09988734310321888,-0.5120403479816968,-1.407691588340608,1.3275042754558315,-0.12962711610572478,2.5396183786544646,1.7010450258453438,1.1578521988267716
1,2,8,0.6217214793313762,-0.1452379632361186,-0.4820817614219109,-0.05231279451127541,0.11654144623013468,6.667695826462191,0.664946830734599,0.8430758848621136,1.405722198689687,4.929492113740116,0.6456782931916631,3.1911569410021,-1.3441483609168186,1.1578521988267716
0,2,3,0.791848167187835,0.5737618547644686,1.622236704592684,2.01188992013882,-0.8053647705962559,-0.5735107869293518,-1.6295556907788546,-0.7056283812450984,1.405722198689687,-0.5451633020417594,0.42649654163538125,-7.407135880699069e-16,-1.3441483609168186,-0.39944732884877854
0,3,5,-0.39903864780737636,-0.8642377812367058,-1.1835212500934424,-2.7062877133471126,0.8196902556739919,-0.591568658783196,-0.09988734310321888,0.4558998183353106,-1.407691588340608,-0.2681158564572801,-1.3461552761133169,-0.768975883267124,0.17844833246426267,-0.39944732884877854
0,3,3,1.4723549186136702,-0.1452379632361186,0.21935772724962074,-0.642084998697017,0.022788271637620438,-0.3568163246832208,1.4297810045724169,1.036663918125515,-9.846948254604948e-4,-0.24449261444538914,-0.2683414709855482,-0.8402379135238967,0.9397466791548033,0.3792024349889966
0,3,7,0.6217214793313762,-0.1452379632361186,0.9207972159211524,-0.642084998697017,-0.10221596115239846,-0.4832214276601305,2.194615178410235,0.2623117850719091,-0.7043381415830342,-0.35964045901643843,-0.2857828813311563,-0.5195587773684196,0.17844833246426267,1.1578521988267716
1,1,1,-0.05878527209445882,-0.8642377812367058,-1.1835212500934424,-0.05231279451127541,1.8040985888953922,-0.7721473773216384,0.664946830734599,-1.286392481035303,0.7023687519321132,-0.36260882450484355,-0.37842250349471324,-1.0234831341841693,0.17844833246426267,-1.1780970926865537
0,3,7,0.6217214793313762,-0.8642377812367058,0.9207972159211524,2.01188992013882,0.8978179011677538,-0.4651635558062862,-1.6295556907788546,0.2623117850719091,-9.846948254604948e-4,-0.11858444497887129,0.8942694486093917,-7.407135880699069e-16,0.9397466791548033,1.9365019626645468
0,8,6,1.1321015429007526,1.2927616727650557,0.21935772724962074,0.5374594096744661,0.21029462082264921,1.3586815014319826,-0.09988734310321888,2.3917801509693257,-1.407691588340608,1.1351789281862483,0.47408259093897204,1.1856398037757838,0.17844833246426267,-0.39944732884877854
1,3,7,0.2814681036184587,-0.1452379632361186,0.21935772724962074,-1.2318572028827586,0.7571881392789827,0.2571513183474836,-0.8647215169410367,0.4558998183353106,0.7023687519321132,0.58133140080799,-0.5106014352942153,-0.15815848106621536,0.9397466791548033,1.9365019626645468
0,5,4,0.2814681036184587,2.73076130876623,0.9207972159211524,1.1272316138602076,0.2727967372176585,-0.5554529150755074,1.4297810045724169,-0.5120403479816968,1.405722198689687,-0.3344093523649948,0.4492888296280025,-0.819877333450533,1.7010450258453438,-0.39944732884877854
0,1,5,-1.9301788385155054,-0.8642377812367058,-1.1835212500934424,0.24257330758159537,0.6321839064889634,-0.4651635558062862,-1.6295556907788546,-1.286392481035303,-0.7043381415830342,-0.17955961938652684,-0.23578689476669693,-7.407135880699069e-16,0.17844833246426267,-1.1780970926865537
1,2,5,-0.7392920235202939,-0.8642377812367058,-1.1835212500934424,-0.05231279451127541,0.038413800736372766,-0.7902052491754826,-0.09988734310321888,0.6494878515987121,-9.846948254604948e-4,-0.5429370279254556,-0.5829812459087758,-1.1609170496793737,-1.3441483609168186,-0.39944732884877854
0,1,3,-0.2289119599509176,-0.8642377812367058,0.21935772724962074,0.24257330758159537,0.8665668429702492,-0.447105683952442,0.664946830734599,-0.8992164145084999,1.405722198689687,-0.10658730112990046,-0.1499277740489735,-0.6519025478452832,0.9397466791548033,-1.1780970926865537
0,3,3,-0.05878527209445882,-0.8642377812367058,1.622236704592684,0.24257330758159537,-0.5397307759174653,0.4557879087397704,1.4297810045724169,1.036663918125515,-9.846948254604948e-4,-0.03856225868728277,0.23014792446597276,0.4628392111713751,0.17844833246426267,-0.39944732884877854
1,3,7,0.11134141576199995,-0.1452379632361186,-0.4820817614219109,-0.3471988966041462,-0.33659889763368434,-0.0678903750217128,-0.09988734310321888,0.06872375180850762,-0.7043381415830342,-0.18970153480524432,-0.919882305699348,-0.03599500062603362,1.7010450258453438,1.1578521988267716
0,2,2,-1.7600521506590465,1.2927616727650557,-1.1835212500934424,0.24257330758159537,-1.1178753525713034,-0.447105683952442,-1.6295556907788546,1.8110160511791211,-1.407691588340608,-0.5778153224142161,0.018359370269304693,-7.407135880699069e-16,-1.3441483609168186,-0.39944732884877854
0,1,4,-0.39903864780737636,2.73076130876623,-1.1835212500934424,-0.05231279451127541,-0.2740967812386749,-0.6818580180524172,0.664946830734599,2.004604084442523,-1.407691588340608,-0.5092955523901974,0.17753776866938492,-0.9013196537439876,-0.5828500142262779,-1.1780970926865537
0,8,7,-0.39903864780737636,0.5737618547644686,0.21935772724962074,0.24257330758159537,-0.008462786559884219,1.5573180918242693,-1.6295556907788546,-1.8671565808255075,-9.846948254604948e-4,1.044767462685242,0.4420590178453969,-7.407135880699069e-16,1.7010450258453438,1.9365019626645468
0,3,3,0.11134141576199995,-0.1452379632361186,1.622236704592684,0.832345511767337,-0.2584712521399223,-0.1762376061447783,0.664946830734599,1.8110160511791211,0.7023687519321132,-0.2197562353753464,0.5043497690797111,-0.23960080135966985,0.9397466791548033,-0.39944732884877854
1,4,6,-0.7392920235202939,-0.1452379632361186,-1.1835212500934424,-0.642084998697017,0.5853073191927062,1.4850866044088924,-0.8647215169410367,0.4558998183353106,-9.846948254604948e-4,1.6396773793197714,0.3204184557629132,2.656691714076305,0.9397466791548033,1.1578521988267716
0,2,2,-0.2289119599509176,-0.8642377812367058,-0.4820817614219109,2.01188992013882,-1.180377468966313,-0.808263121029327,-0.8647215169410367,0.2623117850719091,1.405722198689687,-0.6520244596243444,-0.5735048824423096,-1.0692944393492374,-0.5828500142262779,-0.39944732884877854
0,5,7,-1.0795453992332116,2.011761490765643,0.21935772724962074,-1.8216294070685002,-0.11784149025115107,0.3293828057628606,-0.8647215169410367,0.4558998183353106,-0.7043381415830342,0.14893949466364173,-1.0597812060124798,0.40684761596962515,1.7010450258453438,1.1578521988267716
0,3,5,-1.5899254628025878,-0.8642377812367058,-1.1835212500934424,-0.3471988966041462,-0.6178584214112273,0.14880408722441815,-0.8647215169410367,-1.286392481035303,-1.407691588340608,-0.21419055008458676,-0.2209188072589655,0.523920951391466,1.7010450258453438,-0.39944732884877854
0,2,2,-0.7392920235202939,0.5737618547644686,-0.4820817614219109,0.24257330758159537,-0.7584881832999987,-0.08594824687555705,-0.09988734310321888,1.8110160511791211,-1.407691588340608,-0.36631928136535,0.6675719605107403,0.2999545705844662,-1.3441483609168186,0.3792024349889966
0,5,4,-1.7600521506590465,2.011761490765643,-0.4820817614219109,0.24257330758159537,0.08529038803263002,-0.08594824687555705,-1.6295556907788546,0.4558998183353106,1.405722198689687,-0.032378163919772086,0.22177441364431086,-7.407135880699069e-16,0.17844833246426267,0.3792024349889966
0,1,3,1.4723549186136702,-0.1452379632361186,0.9207972159211524,-1.5267433049756294,-0.024088315658636547,-0.4832214276601305,-0.09988734310321888,0.06872375180850762,1.405722198689687,-0.34232499366740843,-0.7105445351578007,-0.5144686323500788,-1.3441483609168186,-1.1780970926865537
0,2,2,-0.39903864780737636,-0.1452379632361186,-1.1835212500934424,0.24257330758159537,1.3665837741303253,-0.5735107869293518,-0.09988734310321888,1.6174280179157197,-1.407691588340608,-0.1497522826071252,-0.28423071834957986,-0.8453280585422376,-0.5828500142262779,-0.39944732884877854
0,1,2,-0.5691653356638351,-0.1452379632361186,-1.1835212500934424,1.1272316138602076,-1.2116285271638179,0.3654985494705491,-0.8647215169410367,-0.1248642814548939,1.405722198689687,-0.47763298718054265,-0.016319218450651027,1.0278453082072156,0.17844833246426267,-1.1780970926865537
0,1,5,-0.9094187113767527,-0.1452379632361186,-1.1835212500934424,-0.05231279451127541,-1.0397477070775416,-0.4832214276601305,-0.8647215169410367,-1.4799805142987044,1.405722198689687,-0.567426043204798,0.4731839702654279,-0.6162715327168968,-1.3441483609168186,-1.1780970926865537
0,1,2,-0.5691653356638351,-0.1452379632361186,-1.1835212500934424,1.1272316138602076,0.41342649910643003,-0.3929320683909093,-0.8647215169410367,-0.3184523147182954,-9.846948254604948e-4,-0.16743879364220576,-0.26646253684995586,-0.44320660209330603,-0.5828500142262779,-1.1780970926865537
1,2,3,2.322988357895964,2.011761490765643,1.622236704592684,-0.3471988966041462,0.5696817900939538,-0.19429547799862254,-0.8647215169410367,-1.286392481035303,1.405722198689687,0.05840434726728502,-0.2203878041336895,0.254143265419398,-1.3441483609168186,-0.39944732884877854
0,1,3,-0.05878527209445882,-0.8642377812367058,0.9207972159211524,-0.3471988966041462,-0.11784149025115107,-0.42904781209859777,-0.09988734310321888,-0.5120403479816968,1.405722198689687,-0.32896734896958535,-0.5764049764342023,-0.5042883423133969,0.17844833246426267,-1.1780970926865537
0,4,8,0.6217214793313762,-0.8642377812367058,-1.1835212500934424,0.5374594096744661,-0.08659043205364614,4.139593766923997,-0.09988734310321888,-1.286392481035303,-0.7043381415830342,2.6201037637609184,2.747592895005808,3.3845824516990546,1.7010450258453438,1.9365019626645468
0,1,3,1.4723549186136702,-0.8642377812367058,0.21935772724962074,0.5374594096744661,-1.2272540562625702,-0.1040061187294013,0.664946830734599,-0.3184523147182954,-9.846948254604948e-4,-0.5544394441930256,-0.4742889908041791,0.147250220034239,0.17844833246426267,-1.1780970926865537
0,3,5,-0.9094187113767527,-0.8642377812367058,-1.1835212500934424,-1.8216294070685002,-0.3678499558311891,-0.7179737617601057,-0.8647215169410367,-0.7056283812450984,-0.7043381415830342,-0.5407107538091518,-1.1134533680596201,-0.8504182035605785,0.17844833246426267,-0.39944732884877854
0,2,4,-0.2289119599509176,1.2927616727650557,-0.4820817614219109,0.5374594096744661,-1.1960029980650655,-0.6818580180524172,-0.8647215169410367,1.2302519513889167,-0.7043381415830342,-0.6333484934264622,-0.5942548507223302,-0.7384350131570786,-0.5828500142262779,-0.39944732884877854
0,3,7,0.11134141576199995,-0.1452379632361186,-0.4820817614219109,-0.642084998697017,0.21029462082264921,0.5099615243013031,-0.8647215169410367,0.4558998183353106,-9.846948254604948e-4,0.47830438198126163,-0.4787820941719001,0.5137406613547841,1.7010450258453438,1.9365019626645468
0,3,1,-1.2496720870896703,-0.8642377812367058,0.21935772724962074,0.5374594096744661,3.788540784436945,0.4919036524474589,1.4297810045724169,-1.4799805142987044,-9.846948254604948e-4,2.786826958693007,0.13942808283226021,1.38924560450942,0.9397466791548033,0.3792024349889966
0,2,4,-0.39903864780737636,1.2927616727650557,-1.1835212500934424,-0.05231279451127541,-1.1960029980650655,0.1307462153705739,-1.6295556907788546,-0.3184523147182954,0.7023687519321132,-0.5053377317389905,0.319111371146849,-7.407135880699069e-16,-0.5828500142262779,-0.39944732884877854
1,4,6,-1.0795453992332116,-0.1452379632361186,0.9207972159211524,-0.05231279451127541,-0.4616031304237034,1.5031444762627366,2.194615178410235,-1.0928044477719014,1.405722198689687,0.5130589945746719,1.4546411313527068,2.132406777187192,1.7010450258453438,1.9365019626645468
0,3,7,-0.9094187113767527,-0.1452379632361186,-1.1835212500934424,1.4221177159530785,-0.6647350087074844,-0.3568163246832208,0.664946830734599,0.4558998183353106,-0.7043381415830342,-0.4349627332847188,0.10344240949624008,-0.4635671821666697,0.9397466791548033,1.1578521988267716
1,2,5,-1.0795453992332116,-0.1452379632361186,-1.1835212500934424,-1.8216294070685002,0.3509243827114204,-0.3568163246832208,-0.09988734310321888,0.2623117850719091,0.7023687519321132,-0.1535864213629819,-0.7845990479366934,-0.6111813876985559,-0.5828500142262779,-0.39944732884877854
0,1,4,-1.0795453992332116,1.2927616727650557,0.21935772724962074,1.7170038180459493,-0.7428626542012463,-0.6276844024908844,-1.6295556907788546,-0.3184523147182954,1.405722198689687,-0.5530789433441732,0.5907398929227107,-7.407135880699069e-16,0.9397466791548033,-1.1780970926865537
0,1,5,0.11134141576199995,-0.8642377812367058,-1.1835212500934424,-0.9369711007898878,-0.3522244267324367,-0.5373950432216632,-0.09988734310321888,0.06872375180850762,-0.7043381415830342,-0.4436204659592338,-0.8117210537200277,-0.6366321127902604,-1.3441483609168186,-1.1780970926865537
0,5,7,0.791848167187835,0.5737618547644686,-1.1835212500934424,0.5374594096744661,-0.9459945324850272,-0.3929320683909093,-0.09988734310321888,0.4558998183353106,0.7023687519321132,-0.5225295151926703,-0.6092454774128176,-0.4635671821666697,1.7010450258453438,-0.39944732884877854
0,3,1,-0.5691653356638351,-0.1452379632361186,-0.4820817614219109,0.24257330758159537,2.0541070544754305,-0.4109899402447535,-0.8647215169410367,0.06872375180850762,-9.846948254604948e-4,0.23254845592038645,-0.6595682351312931,-0.56537008253348775,0.17844833246426267,1.9365019626645468
1,1,2,-1.0795453992332116,1.2927616727650557,-0.4820817614219109,0.24257330758159537,-1.0866242943737987,-0.6999158899062614,-0.09988734310321888,2.585368184232727,-0.7043381415830342,-0.622340804740293,-0.1386541692354188,-0.9624013939640784,-1.3441483609168186,-1.1780970926865537
0,1,3,1.3022282307572113,-0.8642377812367058,0.21935772724962074,1.1272316138602076,-0.9459945324850272,0.1668619590782624,-0.09988734310321888,-0.1248642814548939,0.7023687519321132,-0.37299810371426156,0.29860648123234046,0.0708980447591254,-0.5828500142262779,-1.1780970926865537
0,2,2,-0.7392920235202939,-0.8642377812367058,-1.1835212500934424,-0.3471988966041462,0.7571881392789827,-0.42904781209859777,0.664946830734599,0.8430758848621136,-0.7043381415830342,-0.11425557864161377,0.33822748365678945,-0.6315419677719196,-0.5828500142262779,0.3792024349889966
0,1,4,-0.7392920235202939,1.2927616727650557,-1.1835212500934424,-0.05231279451127541,0.7103115519827253,-0.663800146198573,2.194615178410235,0.2623117850719091,1.405722198689687,-0.3588983676443372,-0.3027749813399921,-0.7995167533771694,-1.3441483609168186,-1.1780970926865537
0,1,3,1.1321015429007526,-0.8642377812367058,0.9207972159211524,-0.05231279451127541,-1.0709987652750463,-0.24846909356015529,-0.09988734310321888,0.06872375180850762,-1.407691588340608,-0.5245084255182738,-0.06733636487141065,-0.4839277622400333,0.17844833246426267,-1.1780970926865537
0,2,2,0.6217214793313762,-0.1452379632361186,-0.4820817614219109,1.7170038180459493,-1.1335008816700558,-0.591568658783196,0.664946830734599,-0.5120403479816968,-9.846948254604948e-4,-0.6082410686703686,0.503859612348687,-0.7333448681387377,-0.5828500142262779,0.3792024349889966
1,2,5,-1.2496720870896703,-0.1452379632361186,-1.1835212500934424,-0.9369711007898878,0.7884391974764873,-0.73603163361395,0.664946830734599,-0.7056283812450984,-9.846948254604948e-4,-0.42197613427294633,-1.0535317076919226,-1.0591141493125555,-1.3441483609168186,0.3792024349889966
0,1,3,0.791848167187835,-0.1452379632361186,0.21935772724962074,-0.3471988966041462,-0.4772286595224557,0.4919036524474589,-0.09988734310321888,-0.8992164145084999,0.7023687519321132,0.018084049383115287,-0.03874388889500415,1.653933145463147,0.17844833246426267,-1.1780970926865537
1,3,7,-1.419798774946129,-0.8642377812367058,-1.1835212500934424,0.24257330758159537,-1.508513580040113,0.654424499132057,-0.8647215169410367,-0.5120403479816968,-0.7043381415830342,-0.6479429570777874,0.4658724656943184,1.4248766196378062,0.9397466791548033,1.1578521988267716
0,1,2,0.2814681036184587,-0.1452379632361186,-0.4820817614219109,-0.3471988966041462,-0.8209902996950081,0.3474406776167049,2.194615178410235,-0.3184523147182954,-9.846948254604948e-4,-0.2515424824803513,1.6799089956525382,0.5391913864464887,-0.5828500142262779,-1.1780970926865537
0,3,3,0.4515947914749175,-0.1452379632361186,0.21935772724962074,-1.2318572028827586,-1.2272540562625702,-0.15817973429093404,0.664946830734599,0.06872375180850762,0.7023687519321132,-0.562231403600089,-0.8007742200604892,-0.42793616703828335,0.9397466791548033,-0.39944732884877854
1,2,5,-0.05878527209445882,-0.1452379632361186,-0.4820817614219109,-0.3471988966041462,-0.2740967812386749,-0.73603163361395,-0.09988734310321888,-0.7056283812450984,-0.7043381415830342,-0.5397212986463501,-0.3874904030186594,-0.9114999437806693,-0.5828500142262779,0.3792024349889966
0,1,1,0.11134141576199995,-0.8642377812367058,0.21935772724962074,1.7170038180459493,1.882226234389154,0.2390934464936394,1.4297810045724169,-0.8992164145084999,1.405722198689687,1.1685730399308063,0.7807164725888059,0.7427971871801249,-1.3441483609168186,-1.1780970926865537
0,4,6,0.791848167187835,-0.1452379632361186,0.21935772724962074,-0.3471988966041462,-0.4303520722261986,0.8350032176704996,-0.09988734310321888,-0.5120403479816968,-9.846948254604948e-4,0.21770662847836073,3.770754224624388,0.7020760270333977,0.17844833246426267,1.9365019626645468
1,2,6,0.4515947914749175,-0.1452379632361186,0.9207972159211524,0.832345511767337,-0.1334670193499034,1.1961606547473844,-0.09988734310321888,-0.1248642814548939,-9.846948254604948e-4,0.6801532351928109,-0.16888050098190566,2.127316632168851,-1.3441483609168186,-0.39944732884877854
0,1,3,0.791848167187835,-0.8642377812367058,1.622236704592684,-1.5267433049756294,0.8353157847727445,-0.6457422743447288,-0.09988734310321888,1.8110160511791211,0.7023687519321132,-0.3221648447253236,-1.0059456583883317,-0.819877333450533,-1.3441483609168186,-1.1780970926865537
0,1,3,0.9619748550442938,1.2927616727650557,1.622236704592684,2.01188992013882,0.5540562609952016,-0.447105683952442,-0.09988734310321888,0.06872375180850762,1.405722198689687,-0.18079643834002895,0.8506046531539936,-0.8147871884321921,0.9397466791548033,-1.1780970926865537
0,5,7,1.9827349821830464,0.5737618547644686,0.21935772724962074,-0.05231279451127541,-1.2272540562625702,-0.2123533498524668,0.664946830734599,-0.7056283812450984,-9.846948254604948e-4,-0.5700233630071525,-0.11729150504161806,0.13197978497921625,0.9397466791548033,1.1578521988267716
0,2,3,1.1321015429007526,-0.8642377812367058,0.9207972159211524,-0.642084998697017,-1.3366327599538368,-0.663800146198573,3.7242835260858707,0.8430758848621136,-1.407691588340608,-0.6505402768801419,-0.3921468919633885,-0.7587955932304422,-1.3441483609168186,0.3792024349889966
0,5,7,0.2814681036184587,1.2927616727650557,-0.4820817614219109,0.5374594096744661,1.0071966048590204,-0.23041122170631104,-0.09988734310321888,0.06872375180850762,0.7023687519321132,0.17021278066387852,0.2073556364733517,-0.4126657319832606,0.9397466791548033,1.9365019626645468
1,2,8,-0.39903864780737636,-0.1452379632361186,-0.4820817614219109,-0.3471988966041462,0.2727967372176585,4.916082256639299,-0.09988734310321888,-0.7056283812450984,-1.407691588340608,4.050237519695443,1.8263841654402435,3.048632880488555,-0.5828500142262779,1.9365019626645468
0,3,7,-0.9094187113767527,-0.1452379632361186,0.9207972159211524,-1.2318572028827586,-0.4772286595224557,-0.447105683952442,-0.09988734310321888,0.8430758848621136,1.405722198689687,-0.42568659113345275,-1.0166474136823582,-0.6671729829003059,0.9397466791548033,1.1578521988267716
1,3,6,0.9619748550442938,-0.1452379632361186,0.9207972159211524,0.832345511767337,0.8821923720690015,0.7447138584012784,-0.09988734310321888,0.4558998183353106,0.7023687519321132,1.17055195025641,0.33884017957056956,0.9260424078403975,0.17844833246426267,1.1578521988267716
1,4,6,-0.39903864780737636,-0.8642377812367058,-0.4820817614219109,0.24257330758159537,0.1477925044276396,1.5934338355319577,2.194615178410235,0.2623117850719091,-9.846948254604948e-4,1.2461215883153904,2.6869768459358268,3.5067459321392365,0.9397466791548033,1.1578521988267716
0,3,7,1.1321015429007526,-0.8642377812367058,-1.1835212500934424,-1.5267433049756294,-0.49285418862120817,-0.5373950432216632,-0.09988734310321888,2.585368184232727,1.405722198689687,-0.4714488924130319,-0.9735136213522363,-0.5704602275518287,1.7010450258453438,1.9365019626645468
0,3,7,-1.2496720870896703,-0.8642377812367058,-1.1835212500934424,-0.642084998697017,-0.5397307759174653,0.2390934464936394,0.664946830734599,-0.1248642814548939,-9.846948254604948e-4,-0.13503413706044975,1.0824079405341462,0.4221180510246479,0.9397466791548033,1.9365019626645468
1,2,7,-0.39903864780737636,-0.1452379632361186,-0.4820817614219109,-0.05231279451127541,0.42905202820518235,0.4196721650320819,-1.6295556907788546,-0.7056283812450984,-9.846948254604948e-4,0.5434847408308245,0.11136660998112992,-7.407135880699069e-16,-0.5828500142262779,1.1578521988267716
0,1,5,-0.2289119599509176,-0.8642377812367058,-0.4820817614219109,-1.2318572028827586,-0.5397307759174653,-0.302642709121688,0.664946830734599,-0.7056283812450984,-1.407691588340608,-0.3762138329933671,-0.8433361628710828,-0.392305151909897,0.9397466791548033,-1.1780970926865537
0,2,1,-0.7392920235202939,0.5737618547644686,-1.1835212500934424,-0.05231279451127541,2.7728813930180403,0.02239898424750843,-0.09988734310321888,-0.5120403479816968,-9.846948254604948e-4,1.2368454461641245,0.27716212425003556,-0.4024854419465788,-0.5828500142262779,-0.39944732884877854
0,1,1,0.2814681036184587,-0.8642377812367058,-0.4820817614219109,0.5374594096744661,0.6478094355877158,0.18491983093210665,-0.09988734310321888,0.06872375180850762,1.405722198689687,0.4518364563763158,0.0599409996178502,0.5493716764831705,0.9397466791548033,-1.1780970926865537
0,1,1,-0.05878527209445882,-0.8642377812367058,-1.1835212500934424,0.5374594096744661,1.6947198852041256,-0.6818580180524172,-0.09988734310321888,-0.7056283812450984,-9.846948254604948e-4,-0.24436893255003894,-0.27626567147043807,-0.8300576234872149,-1.3441483609168186,-1.1780970926865537
1,3,1,-0.05878527209445882,-0.1452379632361186,0.21935772724962074,-0.642084998697017,1.1790774249452969,0.1307462153705739,0.664946830734599,-0.7056283812450984,-9.846948254604948e-4,0.6602404500414265,0.6852992956161121,0.30504471560280705,0.17844833246426267,-0.39944732884877854
0,1,2,0.6217214793313762,-0.8642377812367058,-1.1835212500934424,2.306776022231691,-0.30534783943617955,-0.7902052491754826,-0.8647215169410367,0.2623117850719091,-1.407691588340608,-0.5728680466002075,-0.012234579025450101,-1.0285732792025102,-1.3441483609168186,-1.1780970926865537
1,4,2,0.2814681036184587,-0.1452379632361186,-1.1835212500934424,1.4221177159530785,-0.10221596115239846,0.9614083206474092,-0.8647215169410367,0.6494878515987121,-1.407691588340608,0.5605528423891541,1.4149792825340055,0.7071661720517386,0.9397466791548033,0.3792024349889966
0,3,5,-0.2289119599509176,-0.8642377812367058,-0.4820817614219109,-0.642084998697017,-0.3678499558311891,-0.6457422743447288,-0.09988734310321888,1.4238399846523182,-0.7043381415830342,-0.5031114576226867,-0.8354528087804449,-0.931860523854033,0.9397466791548033,-0.39944732884877854
